global_step,epoch,step_in_epoch,phase,phase_blend_from,phase_blend_to,phase_blend_alpha,actor_loss,critic_loss,imag_return,entropy,plan_loss,wm_plan_loss,real_plan_loss,expected_cost,relative_cost,wm_relative_cost,real_relative_cost,margin_loss,wm_rank_loss,real_rank_loss,planner_entropy,actor_vs_planner_agreement,actor_vs_real_agreement,wm_real_best_agreement,real_teacher_mix,valid_action_count_mean,real_expected_cost,real_best_cost,lr,plan_weight,rank_weight,relative_weight,entropy_coef,wall_time,eval_latency_short,eval_reward_short,anchor_eval_latency,anchor_eval_reward,eval_score,best_eval_latency_so_far,best_eval_score_so_far,score_improved,short_guard_ok,anchor_guard_ok,rollback_triggered,is_best_checkpoint
6856,34,55,B,B,B,0.0,0.581422746181488,0.0067527503706514835,-1921.1896657943726,0.5505976676940918,0.5689405798912048,0.6072394847869873,0.548270583152771,1.9211896657943726,0.04774747043848038,0.030575696378946304,0.055824100971221924,0.08395786583423615,0.09475226700305939,0.08186396956443787,0.5584561824798584,0.796875,0.8125,0.671875,0.6656250357627869,1.9453125,1.8996459245681763,1.8438218832015991,0.00045,0.9,0.45,0.95,0.025,1776783185.1055012,,,,,,,,,,,,
6857,34,56,B,B,B,0.0,0.6051465272903442,0.005789600778371096,-1888.995885848999,0.5817193984985352,0.6051826477050781,0.6530264019966125,0.5791196227073669,1.888995885848999,0.04805813729763031,0.03184463828802109,0.05674825608730316,0.06526646763086319,0.07337017357349396,0.06416605412960052,0.5952659249305725,0.828125,0.8125,0.7421875,0.6515625715255737,2.0234375,1.8899996280670166,1.8332514762878418,0.00045,0.9,0.45,0.95,0.025,1776783185.1175025,,,,,,,,,,,,
6858,34,57,B,B,B,0.0,0.5345597863197327,0.0075100017711520195,-1928.880214691162,0.5096436738967896,0.5190227031707764,0.5849832892417908,0.49038833379745483,1.928880214691162,0.05061275511980057,0.032047055661678314,0.05887977406382561,0.07132966816425323,0.18388152122497559,0.042786285281181335,0.5120871067047119,0.6484375,0.890625,0.65625,0.6687500476837158,1.8671875,1.9617962837219238,1.9029165506362915,0.00045,0.9,0.45,0.95,0.025,1776783185.1295009,,,,,,,,,,,,
6859,34,58,B,B,B,0.0,0.6044069528579712,0.007179658859968185,-1960.6657028198242,0.595215916633606,0.6060396432876587,0.6595115065574646,0.5793654918670654,1.9606657028198242,0.051656708121299744,0.03481501340866089,0.06015428528189659,0.055061787366867065,0.10856565088033676,0.041324034333229065,0.5995837450027466,0.7578125,0.890625,0.7421875,0.651562511920929,2.03125,1.987776756286621,1.9276225566864014,0.00045,0.9,0.45,0.95,0.025,1776783185.1415012,,,,,,,,,,,,
6860,34,59,B,B,B,0.0,0.622124969959259,0.007100189104676247,-1986.4110946655273,0.5941518545150757,0.609259843826294,0.6761243343353271,0.5806125402450562,1.9864110946655273,0.05390385165810585,0.03674567490816116,0.061963390558958054,0.0831916481256485,0.20306432247161865,0.05279635637998581,0.601542592048645,0.6484375,0.828125,0.640625,0.671875,2.0390625,1.9711573123931885,1.9091938734054565,0.00045,0.9,0.45,0.95,0.025,1776783185.1535013,,,,,,,,,,,,
6861,34,60,B,B,B,0.0,0.5270462036132812,0.005639055743813515,-1959.0739011764526,0.5105738043785095,0.5233873724937439,0.5632873177528381,0.49898821115493774,1.9590739011764526,0.043630219995975494,0.030750669538974762,0.05118093639612198,0.06069605425000191,0.09027379751205444,0.05285882577300072,0.5152946710586548,0.75,0.8515625,0.734375,0.6531250476837158,1.8515625,1.9597724676132202,1.9085915088653564,0.00045,0.9,0.45,0.95,0.025,1776783185.165501,,,,,,,,,,,,
6862,34,61,B,B,B,0.0,0.5788470506668091,0.00709069799631834,-1915.6514406204224,0.5435793399810791,0.5619192123413086,0.6205555200576782,0.5346547365188599,1.9156514406204224,0.050718531012535095,0.030003320425748825,0.059588536620140076,0.08561474829912186,0.157961905002594,0.06839418411254883,0.5489088296890259,0.7109375,0.8515625,0.6796875,0.6640625,1.9453125,1.914259910583496,1.8546714782714844,0.00045,0.9,0.45,0.95,0.025,1776783185.1775012,,,,,,,,,,,,
6863,34,62,B,B,B,0.0,0.5552660226821899,0.00641091912984848,-1999.647617340088,0.528590738773346,0.54889315366745,0.6053022146224976,0.5215153098106384,1.999647617340088,0.04930640012025833,0.02768825925886631,0.059103917330503464,0.06141304224729538,0.12855181097984314,0.04521823301911354,0.5394549369812012,0.7421875,0.90625,0.6796875,0.6640625,1.9140625,1.9936351776123047,1.934531331062317,0.00045,0.9,0.45,0.95,0.025,1776783185.189501,,,,,,,,,,,,
6864,34,63,B,B,B,0.0,0.571776270866394,0.006210180930793285,-1993.5377836227417,0.5376058220863342,0.5622987747192383,0.6071107387542725,0.5384894609451294,1.9935377836227417,0.04921049624681473,0.03189106285572052,0.05618605017662048,0.07199464738368988,0.09484168887138367,0.06656105816364288,0.5494170188903809,0.7734375,0.84375,0.703125,0.6593750715255737,1.953125,1.9766738414764404,1.9204877614974976,0.00045,0.9,0.45,0.95,0.025,1776783185.2005048,,,,,,,,,,,,
6865,34,64,B,B,B,0.0,0.5745636224746704,0.007620246149599552,-2123.541831970215,0.5456349849700928,0.5658228397369385,0.6219480037689209,0.5361563563346863,2.123541831970215,0.051389180123806,0.033994756639003754,0.059190042316913605,0.06698712706565857,0.11734612286090851,0.055291663855314255,0.5529444217681885,0.7421875,0.890625,0.671875,0.6656250357627869,1.9453125,2.1342613697052,2.075071334838867,0.00045,0.9,0.45,0.95,0.025,1776783185.212501,,,,,,,,,,,,
6866,34,65,B,B,B,0.0,0.632115364074707,0.007556518539786339,-1987.4351024627686,0.6192348003387451,0.6326119899749756,0.6808645725250244,0.6095408201217651,1.9874351024627686,0.052776142954826355,0.03663577884435654,0.060570456087589264,0.0624624565243721,0.11844611912965775,0.04793788865208626,0.6231911182403564,0.7265625,0.8671875,0.6953125,0.6609375476837158,2.0703125,2.0052521228790283,1.9446816444396973,0.00045,0.9,0.45,0.95,0.025,1776783185.224159,,,,,,,,,,,,
6867,34,66,B,B,B,0.0,0.5875670313835144,0.007200355641543865,-1907.3556661605835,0.5680073499679565,0.5798214673995972,0.6273152828216553,0.5577105283737183,1.9073556661605835,0.0496533140540123,0.032922692596912384,0.05759405344724655,0.07279399037361145,0.12407830357551575,0.060376349836587906,0.571273922920227,0.7421875,0.8515625,0.703125,0.6593750715255737,2.0,1.9086437225341797,1.8510496616363525,0.00045,0.9,0.45,0.95,0.025,1776783185.2361593,,,,,,,,,,,,
6868,34,67,B,B,B,0.0,0.6298784017562866,0.0082930289208889,-1904.6698808670044,0.5933903455734253,0.6134700179100037,0.6758712530136108,0.5794786214828491,1.9046698808670044,0.05716407299041748,0.03429078310728073,0.06651060283184052,0.08507626503705978,0.13912181556224823,0.07111713290214539,0.5999515652656555,0.71875,0.8203125,0.6640625,0.6671875715255737,2.0390625,1.8826584815979004,1.816147804260254,0.00045,0.9,0.45,0.95,0.025,1776783185.248159,,,,,,,,,,,,
6869,34,68,B,B,B,0.0,0.5730936527252197,0.006082393694669008,-2015.6984329223633,0.5506678819656372,0.5665750503540039,0.6175013780593872,0.5410987138748169,2.0156984329223633,0.05020901560783386,0.02975630760192871,0.059810929000377655,0.0649871677160263,0.13600727915763855,0.047012437134981155,0.5581417679786682,0.75,0.9140625,0.734375,0.6531250476837158,1.9296875,2.002286911010742,1.9424759149551392,0.00045,0.9,0.45,0.95,0.025,1776783185.261159,,,,,,,,,,,,
6870,34,69,B,B,B,0.0,0.5469325184822083,0.006232967600226402,-1930.241346359253,0.5167893171310425,0.5374993085861206,0.5823912620544434,0.5132071375846863,1.930241346359253,0.04664764180779457,0.02869901992380619,0.054577261209487915,0.07063908129930496,0.11228502541780472,0.05989471822977066,0.5271404981613159,0.78125,0.875,0.703125,0.6593750715255737,1.890625,1.9374055862426758,1.8828282356262207,0.00045,0.9,0.45,0.95,0.025,1776783185.2731593,,,,,,,,,,,,
6871,34,70,B,B,B,0.0,0.5647508502006531,0.006803794298321009,-1857.1747541427612,0.538649320602417,0.565902054309845,0.626045823097229,0.5290966033935547,1.8571747541427612,0.046727441251277924,0.026595432311296463,0.058133453130722046,0.054475896060466766,0.08477900922298431,0.04798773676156998,0.5556075572967529,0.796875,0.8828125,0.765625,0.6468750238418579,1.9609375,1.852200984954834,1.794067621231079,0.00045,0.9,0.45,0.95,0.025,1776783185.2841616,,,,,,,,,,,,
6872,34,71,B,B,B,0.0,0.5582428574562073,0.008038956671953201,-1981.2726974487305,0.5391863584518433,0.5531737804412842,0.6097248196601868,0.5246452689170837,1.9812726974487305,0.05211375281214714,0.031116247177124023,0.062402643263339996,0.05412907898426056,0.09954045712947845,0.042832985520362854,0.5445352792739868,0.78125,0.890625,0.734375,0.6531250476837158,1.9453125,1.9718644618988037,1.9094617366790771,0.00045,0.9,0.45,0.95,0.025,1776783185.2961593,,,,,,,,,,,,
6873,34,72,B,B,B,0.0,0.5747518539428711,0.00708793755620718,-1960.8776569366455,0.5543458461761475,0.5684614181518555,0.6117622256278992,0.5443959832191467,1.9608776569366455,0.050501689314842224,0.032589539885520935,0.05933187156915665,0.0644858181476593,0.10217171907424927,0.055654413998126984,0.5592463612556458,0.71875,0.859375,0.6875,0.6625000238418579,1.9609375,1.9365460872650146,1.8772141933441162,0.00045,0.9,0.45,0.95,0.025,1776783185.3085418,,,,,,,,,,,,
6874,34,73,B,B,B,0.0,0.5678947567939758,0.006139467004686594,-2072.4754333496094,0.5372118353843689,0.5631113052368164,0.6259872317314148,0.5294257402420044,2.0724754333496094,0.049069397151470184,0.031596239656209946,0.05792795866727829,0.06202000379562378,0.10240843892097473,0.052960507571697235,0.5517151355743408,0.8203125,0.8984375,0.7578125,0.6484375,1.953125,2.047849655151367,1.9899218082427979,0.00045,0.9,0.45,0.95,0.025,1776783185.3205411,,,,,,,,,,,,
6875,34,74,B,B,B,0.0,0.5170937776565552,0.00582486717030406,-1897.358775138855,0.4969315528869629,0.5143134593963623,0.5444682836532593,0.49809566140174866,1.897358775138855,0.043094806373119354,0.030087243765592575,0.05041174218058586,0.05709969997406006,0.08734919875860214,0.051283590495586395,0.5036659836769104,0.7890625,0.859375,0.7578125,0.6484375,1.84375,1.9162510633468628,1.8658394813537598,0.00045,0.9,0.45,0.95,0.025,1776783185.332541,,,,,,,,,,,,
6876,34,75,B,B,B,0.0,0.6007642149925232,0.00709031755104661,-1988.7583255767822,0.5736789703369141,0.593414306640625,0.6427580118179321,0.5637362003326416,1.9887583255767822,0.049147628247737885,0.028965985402464867,0.06000121682882309,0.07631795853376389,0.08853274583816528,0.07521440088748932,0.5830556750297546,0.765625,0.8203125,0.7109375,0.6578125357627869,2.0078125,1.9942524433135986,1.9342511892318726,0.00045,0.9,0.45,0.95,0.025,1776783185.3445408,,,,,,,,,,,,
6877,34,76,B,B,B,0.0,0.5693284869194031,0.006223417818546295,-2051.7804622650146,0.5382518768310547,0.5551950931549072,0.5932313203811646,0.5366129875183105,2.0517804622650146,0.04755796119570732,0.03103485330939293,0.05530102550983429,0.08428698778152466,0.11155439913272858,0.07817506790161133,0.5450010299682617,0.734375,0.828125,0.6796875,0.6640625596046448,1.9375,2.048816680908203,1.9935156106948853,0.00045,0.9,0.45,0.95,0.025,1776783185.3565412,,,,,,,,,,,,
6878,34,77,B,B,B,0.0,0.5502086281776428,0.006152639165520668,-1815.3514862060547,0.5262466669082642,0.5525256395339966,0.6118862628936768,0.5159512758255005,1.8153514862060547,0.04503818228840828,0.027818460017442703,0.055463775992393494,0.051789842545986176,0.08905382454395294,0.04340759664773941,0.543567419052124,0.7890625,0.8984375,0.75,0.6500000953674316,1.9296875,1.8410089015960693,1.7855451107025146,0.00045,0.9,0.45,0.95,0.025,1776783185.3685699,,,,,,,,,,,,
6879,34,78,B,B,B,0.0,0.6412857174873352,0.0068376436829566956,-1980.8986186981201,0.6217256784439087,0.6359954476356506,0.6668400764465332,0.6210596561431885,1.9808986186981201,0.05288415402173996,0.03260388970375061,0.06316062062978745,0.07598472386598587,0.1001395434141159,0.07226453721523285,0.6263668537139893,0.7421875,0.84375,0.6640625,0.6671875715255737,2.046875,2.015779733657837,1.9526190757751465,0.00045,0.9,0.45,0.95,0.025,1776783185.3795686,,,,,,,,,,,,
6880,34,79,B,B,B,0.0,0.5465323328971863,0.006051348987966776,-1961.7648124694824,0.5180035829544067,0.5394384860992432,0.5961543917655945,0.513469934463501,1.9617648124694824,0.047551631927490234,0.02919311635196209,0.055857881903648376,0.06403051316738129,0.14075839519500732,0.04541859030723572,0.5306769609451294,0.703125,0.8671875,0.703125,0.659375011920929,1.90625,1.9936439990997314,1.9377861022949219,0.00045,0.9,0.45,0.95,0.025,1776783185.3925686,,,,,,,,,,,,
6881,34,80,B,B,B,0.0,0.6438454389572144,0.007873233407735825,-1897.6565599441528,0.6056717038154602,0.6336619257926941,0.7116141319274902,0.592605710029602,1.8976565599441528,0.056953828781843185,0.03449970483779907,0.06872110068798065,0.07685653120279312,0.15251412987709045,0.058705415576696396,0.6231995224952698,0.7578125,0.859375,0.7421875,0.651562511920929,2.0859375,1.8877426385879517,1.819021463394165,0.00045,0.9,0.45,0.95,0.025,1776783185.4045308,,,,,,,,,,,,
6882,34,81,B,B,B,0.0,0.5552234649658203,0.006402761209756136,-1911.220669746399,0.5155649781227112,0.5471063852310181,0.6129977703094482,0.5068796873092651,1.911220669746399,0.04551369696855545,0.029323583468794823,0.05474291369318962,0.07217533886432648,0.10629758983850479,0.06342363357543945,0.5337023735046387,0.765625,0.8828125,0.7890625,0.6421875357627869,1.9453125,1.9217643737792969,1.8670215606689453,0.00045,0.9,0.45,0.95,0.025,1776783185.4165323,,,,,,,,,,,,
6883,34,82,B,B,B,0.0,0.6141848564147949,0.007219509221613407,-2058.668613433838,0.5919023752212524,0.6112346053123474,0.6788502931594849,0.5737680196762085,2.058668613433838,0.05211486667394638,0.034735023975372314,0.06087974086403847,0.06524933129549026,0.11272899806499481,0.053129617124795914,0.6008000373840332,0.7734375,0.8125,0.6796875,0.6640625,2.046875,2.048856735229492,1.9879770278930664,0.00045,0.9,0.45,0.95,0.025,1776783185.4285305,,,,,,,,,,,,
6884,34,83,B,B,B,0.0,0.5873311161994934,0.006165921688079834,-1879.682183265686,0.5575703382492065,0.580512285232544,0.6399223208427429,0.5497941970825195,1.879682183265686,0.05007744953036308,0.03308134526014328,0.05872794985771179,0.06941282004117966,0.13110941648483276,0.05454356595873833,0.5709412097930908,0.7578125,0.8828125,0.7109375,0.6578124761581421,1.984375,1.892722487449646,1.8339946269989014,0.00045,0.9,0.45,0.95,0.025,1776783185.4395308,,,,,,,,,,,,
6885,34,84,B,B,B,0.0,0.567007303237915,0.005205133929848671,-1934.9045753479004,0.5475828647613525,0.5689009428024292,0.6148160696029663,0.5452976822853088,1.9349045753479004,0.0450010746717453,0.029289502650499344,0.05260667949914932,0.05763350427150726,0.12321065366268158,0.041114747524261475,0.5606608390808105,0.7265625,0.9140625,0.71875,0.6562500596046448,1.9609375,1.9473360776901245,1.8947296142578125,0.00045,0.9,0.45,0.95,0.025,1776783185.4516063,,,,,,,,,,,,
6886,34,85,B,B,B,0.0,0.6033791303634644,0.005937853362411261,-1907.6309204101562,0.5900204181671143,0.6070065498352051,0.6463229656219482,0.5848205089569092,1.9076309204101562,0.047447118908166885,0.03365488350391388,0.0550827756524086,0.05944214016199112,0.09031528234481812,0.052123650908470154,0.5978828072547913,0.7421875,0.8359375,0.6953125,0.6609375476837158,2.0078125,1.8983253240585327,1.8432424068450928,0.00045,0.9,0.45,0.95,0.025,1776783185.4631436,,,,,,,,,,,,
6887,34,86,B,B,B,0.0,0.5226695537567139,0.007432572543621063,-1793.1478023529053,0.5074102878570557,0.5169698596000671,0.5644861459732056,0.49093306064605713,1.7931478023529053,0.04804093390703201,0.026935366913676262,0.059310801327228546,0.054317906498909,0.10721374303102493,0.04231265187263489,0.5109677910804749,0.7890625,0.9296875,0.75,0.6500000357627869,1.8828125,1.7842075824737549,1.7248966693878174,0.00045,0.9,0.45,0.95,0.025,1776783185.4751892,,,,,,,,,,,,
6888,34,87,B,B,B,0.0,0.5770877599716187,0.0062507325783371925,-1875.647783279419,0.5632147192955017,0.5799830555915833,0.6119881272315979,0.5628161430358887,1.875647783279419,0.04548218101263046,0.0296538844704628,0.05374246463179588,0.05772292613983154,0.0818137377500534,0.05238509178161621,0.570084810256958,0.796875,0.8671875,0.7265625,0.6546875834465027,1.9453125,1.8633325099945068,1.8095901012420654,0.00045,0.9,0.45,0.95,0.025,1776783185.4871893,,,,,,,,,,,,
6889,34,88,B,B,B,0.0,0.6193841695785522,0.006196265574544668,-1964.207410812378,0.5917148590087891,0.6097636222839355,0.6596165895462036,0.586036205291748,1.964207410812378,0.051298145204782486,0.03614138811826706,0.05848013237118721,0.08145908266305923,0.14473672211170197,0.06566451489925385,0.5997814536094666,0.7421875,0.8515625,0.6640625,0.6671875715255737,2.015625,1.9832030534744263,1.9247227907180786,0.00045,0.9,0.45,0.95,0.025,1776783185.499189,,,,,,,,,,,,
6890,34,89,B,B,B,0.0,0.583238422870636,0.007290552370250225,-2015.8307552337646,0.5677722692489624,0.5813121199607849,0.6335964798927307,0.5543301105499268,2.0158307552337646,0.051929522305727005,0.032823946326971054,0.06144765019416809,0.05537506937980652,0.11852076649665833,0.0395636260509491,0.5747398138046265,0.734375,0.8671875,0.6796875,0.6640625,1.9921875,2.008519411087036,1.9470717906951904,0.00045,0.9,0.45,0.95,0.025,1776783185.5111892,,,,,,,,,,,,
6891,34,90,B,B,B,0.0,0.60335373878479,0.008143302984535694,-1927.8305768966675,0.5699043273925781,0.5922735929489136,0.6558361053466797,0.5599336624145508,1.9278305768966675,0.05356127768754959,0.03036690130829811,0.06470176577568054,0.07482638955116272,0.14118026196956635,0.05970185995101929,0.5809816718101501,0.7109375,0.8828125,0.6484375,0.6703125238418579,2.015625,1.9143528938293457,1.8496510982513428,0.00045,0.9,0.45,0.95,0.025,1776783185.5221894,,,,,,,,,,,,
6892,34,91,B,B,B,0.0,0.5914838314056396,0.006788534112274647,-2115.730047225952,0.5775891542434692,0.5909143090248108,0.639731228351593,0.5663926601409912,2.115730047225952,0.04947544261813164,0.03304927796125412,0.0589522160589695,0.060219988226890564,0.11187529563903809,0.04847340285778046,0.5833861231803894,0.75,0.84375,0.6953125,0.6609375476837158,2.0078125,2.1059932708740234,2.047041177749634,0.00045,0.9,0.45,0.95,0.025,1776783185.5341918,,,,,,,,,,,,
6893,34,92,B,B,B,0.0,0.6334186792373657,0.008337665349245071,-1781.4371585845947,0.5997956991195679,0.6212920546531677,0.6686141490936279,0.5965856313705444,1.7814371585845947,0.054726146161556244,0.032717395573854446,0.06525202840566635,0.0828019380569458,0.12757690250873566,0.07339474558830261,0.6079913377761841,0.6875,0.8359375,0.6640625,0.667187511920929,2.03125,1.7693617343902588,1.7041096687316895,0.00045,0.9,0.45,0.95,0.025,1776783185.5474317,,,,,,,,,,,,
6894,34,93,B,B,B,0.0,0.5831692218780518,0.00727238692343235,-2130.6371688842773,0.553237795829773,0.5759162902832031,0.6362001895904541,0.5459614992141724,2.1306371688842773,0.04915820062160492,0.030504420399665833,0.05900769680738449,0.07105602324008942,0.130089670419693,0.0577489510178566,0.5656439065933228,0.71875,0.8828125,0.671875,0.6656250357627869,1.9765625,2.1367979049682617,2.0777900218963623,0.00045,0.9,0.45,0.95,0.025,1776783185.5605829,,,,,,,,,,,,
6895,34,94,B,B,B,0.0,0.5602486729621887,0.004742790944874287,-1899.8006582260132,0.5410785675048828,0.5609914064407349,0.6033847332000732,0.5404162406921387,1.8998006582260132,0.04174011945724487,0.02684573270380497,0.04942215234041214,0.06495623290538788,0.1272488832473755,0.05028530955314636,0.5514448285102844,0.765625,0.8671875,0.7421875,0.6515625715255737,1.9296875,1.8982346057891846,1.848812460899353,0.00045,0.9,0.45,0.95,0.025,1776783185.5725832,,,,,,,,,,,,
6896,34,95,B,B,B,0.0,0.6181648969650269,0.0060667069628834724,-2001.983404159546,0.6081283092498779,0.6174308061599731,0.6566683053970337,0.6018466353416443,2.001983404159546,0.04993224889039993,0.03251013159751892,0.05689334496855736,0.06721054762601852,0.12679831683635712,0.05379144102334976,0.6104261875152588,0.703125,0.859375,0.640625,0.671875,2.0546875,1.9924191236495972,1.9355257749557495,0.00045,0.9,0.45,0.95,0.025,1776783185.5835836,,,,,,,,,,,,
6897,34,96,B,B,B,0.0,0.5890854597091675,0.007285077124834061,-1811.3746643066406,0.5642390251159668,0.5789841413497925,0.6330710649490356,0.552350640296936,1.8113746643066406,0.04869759455323219,0.029543910175561905,0.058357272297143936,0.07965097576379776,0.10139957815408707,0.07482653111219406,0.5696957111358643,0.75,0.796875,0.671875,0.6656249761581421,1.9921875,1.8209835290908813,1.7626264095306396,0.00045,0.9,0.45,0.95,0.025,1776783185.5965836,,,,,,,,,,,,
6898,34,97,B,B,B,0.0,0.6165127158164978,0.009039202705025673,-2113.501787185669,0.593704879283905,0.6034542322158813,0.6727097034454346,0.5710306167602539,2.113501787185669,0.059927813708782196,0.03872356563806534,0.06909925490617752,0.06958910077810287,0.1471940279006958,0.05031617730855942,0.5943763852119446,0.6875,0.8671875,0.6640625,0.6671875715255737,2.03125,2.1025238037109375,2.0334243774414062,0.00045,0.9,0.45,0.95,0.025,1776783185.6085835,,,,,,,,,,,,
6899,34,98,B,B,B,0.0,0.6220970749855042,0.008549078367650509,-1984.819769859314,0.6076881885528564,0.6192795634269714,0.6778954267501831,0.5912648439407349,1.984819769859314,0.05734380707144737,0.033609192818403244,0.06970451772212982,0.056580133736133575,0.11761028319597244,0.04289259389042854,0.6119680404663086,0.7421875,0.8828125,0.6640625,0.6671875715255737,2.0703125,1.9630577564239502,1.8933532238006592,0.00045,0.9,0.45,0.95,0.025,1776783185.6195838,,,,,,,,,,,,
6900,34,99,B,B,B,0.0,0.5879753232002258,0.006253431085497141,-1953.830361366272,0.5570861101150513,0.5817347764968872,0.6443687677383423,0.5511296987533569,1.953830361366272,0.04992550611495972,0.036178454756736755,0.05711010843515396,0.06869331002235413,0.16386425495147705,0.04445769637823105,0.5720629096031189,0.6953125,0.8671875,0.6875,0.6625000834465027,1.9765625,1.9687938690185547,1.9116837978363037,0.00045,0.9,0.45,0.95,0.025,1776783185.6315835,,,,,,,,,,,,
6900,34,99,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1776783200.8585048,591.0225940238444,-591.0225940238444,548.4707186896457,-548.4707186896458,571.8742501234549,590.812466665261,571.4190017028062,0.0,1.0,1.0,0.0,0.0
6901,34,100,B,B,B,0.0,0.5724183320999146,0.0059438105672597885,-2065.642833709717,0.5291505455970764,0.5605876445770264,0.6132693886756897,0.531536877155304,2.065642833709717,0.04437384009361267,0.02497715875506401,0.05438139662146568,0.08658457547426224,0.1023760735988617,0.08460456132888794,0.546724796295166,0.78125,0.828125,0.7265625,0.6546875238418579,1.9140625,2.107931137084961,2.0535497665405273,0.00045,0.9,0.45,0.95,0.025,1776783201.9735844,,,,,,,,,,,,
6902,34,101,B,B,B,0.0,0.5891486406326294,0.005803262814879417,-2070.827007293701,0.5676140189170837,0.5815036296844482,0.6156383156776428,0.5655955076217651,2.070827007293701,0.04905930906534195,0.032993413507938385,0.056424856185913086,0.07417632639408112,0.1394837200641632,0.05876088887453079,0.5722421407699585,0.6875,0.8515625,0.65625,0.6687500476837158,1.9375,2.109365224838257,2.0529403686523438,0.00045,0.9,0.45,0.95,0.025,1776783201.9875846,,,,,,,,,,,,
6903,34,102,B,B,B,0.0,0.5779389142990112,0.005983895622193813,-1923.5773086547852,0.5510020852088928,0.5731273293495178,0.6303842067718506,0.5440849661827087,1.9235773086547852,0.04655900597572327,0.030492864549160004,0.05473325401544571,0.07037396728992462,0.13514910638332367,0.054153650999069214,0.5636441707611084,0.734375,0.859375,0.734375,0.6531250476837158,1.96875,1.9328429698944092,1.8781096935272217,0.00045,0.9,0.45,0.95,0.025,1776783202.000586,,,,,,,,,,,,
6904,34,103,B,B,B,0.0,0.5730229616165161,0.0068836514838039875,-1934.5958232879639,0.5340009927749634,0.5602453351020813,0.6179449558258057,0.5278928279876709,1.9345958232879639,0.050526686012744904,0.03147188574075699,0.058741845190525055,0.07589302211999893,0.10004520416259766,0.0701058954000473,0.5456261038780212,0.75,0.8359375,0.734375,0.6531250476837158,1.96875,1.9273161888122559,1.8685743808746338,0.00045,0.9,0.45,0.95,0.025,1776783202.0145843,,,,,,,,,,,,
6905,34,104,B,B,B,0.0,0.5941814184188843,0.0059153418987989426,-2172.8763580322266,0.5648903250694275,0.5850017666816711,0.6519055366516113,0.5538135766983032,2.1728763580322266,0.04850327968597412,0.035688817501068115,0.054976686835289,0.0793866217136383,0.1853197067975998,0.05363476648926735,0.5761628746986389,0.671875,0.859375,0.640625,0.6718751192092896,1.984375,2.149205446243286,2.094228744506836,0.00045,0.9,0.45,0.95,0.025,1776783202.0275848,,,,,,,,,,,,
6906,34,105,B,B,B,0.0,0.6204826235771179,0.007959973067045212,-2050.612449645996,0.5781537890434265,0.6063467264175415,0.6747168898582458,0.5686084032058716,2.050612449645996,0.055809423327445984,0.03761732578277588,0.06586229801177979,0.08045657724142075,0.14343693852424622,0.06430521607398987,0.5951043367385864,0.71875,0.828125,0.7265625,0.6546875238418579,2.0390625,2.022832155227661,1.9569698572158813,0.00045,0.9,0.45,0.95,0.025,1776783202.0415845,,,,,,,,,,,,
6907,34,106,B,B,B,0.0,0.5700749754905701,0.006694779731333256,-1965.5874967575073,0.5302367210388184,0.5577837824821472,0.619557797908783,0.525387167930603,1.9655874967575073,0.04957618564367294,0.026925550773739815,0.05913040041923523,0.0760623961687088,0.10389985144138336,0.06990152597427368,0.5441466569900513,0.7890625,0.828125,0.625,0.6750000715255737,1.9296875,1.9707111120224,1.9115805625915527,0.00045,0.9,0.45,0.95,0.025,1776783202.0555844,,,,,,,,,,,,
6908,34,107,B,B,B,0.0,0.667800784111023,0.006488500628620386,-1858.1708669662476,0.6275609135627747,0.6630553007125854,0.7229520082473755,0.6285004615783691,1.8581708669662476,0.05160969868302345,0.03150095045566559,0.06199129670858383,0.08380169421434402,0.09735679626464844,0.08165545016527176,0.6475132703781128,0.765625,0.8203125,0.71875,0.65625,2.109375,1.8797764778137207,1.8177851438522339,0.00045,0.9,0.45,0.95,0.025,1776783202.069585,,,,,,,,,,,,
6909,34,108,B,B,B,0.0,0.6245210766792297,0.005935872904956341,-1908.409595489502,0.5833433866500854,0.6114058494567871,0.658020555973053,0.5859331488609314,1.908409595489502,0.05025672912597656,0.03559868037700653,0.05734611302614212,0.09132330119609833,0.11663533747196198,0.08593897521495819,0.5984715223312378,0.7421875,0.7734375,0.671875,0.6656250953674316,2.03125,1.930220603942871,1.87287437915802,0.00045,0.9,0.45,0.95,0.025,1776783202.0825844,,,,,,,,,,,,
6910,34,109,B,B,B,0.0,0.5875038504600525,0.005348581820726395,-2061.7072582244873,0.5535587072372437,0.584531307220459,0.6442233920097351,0.5498275756835938,2.0617072582244873,0.04785852134227753,0.032988302409648895,0.055824823677539825,0.06622013449668884,0.10773138701915741,0.056867294013500214,0.5738205909729004,0.7421875,0.859375,0.7265625,0.6546875238418579,1.9921875,2.0454514026641846,1.989626407623291,0.00045,0.9,0.45,0.95,0.025,1776783202.0975854,,,,,,,,,,,,
6911,34,110,B,B,B,0.0,0.625728964805603,0.007541711442172527,-1848.3158349990845,0.6031593084335327,0.6167975068092346,0.6737836599349976,0.5888136625289917,1.8483158349990845,0.05504145473241806,0.03222225606441498,0.06643645465373993,0.0742240697145462,0.12736868858337402,0.06182064488530159,0.6096216440200806,0.71875,0.8515625,0.7109375,0.6578125357627869,2.0390625,1.846154808998108,1.779718279838562,0.00045,0.9,0.45,0.95,0.025,1776783202.1125846,,,,,,,,,,,,
